1.0899999999999999	25855.0	0.015707963267948967	0.0
1.27	35661.0	0.0471238898038469	0.0
1.45	17105.0	0.07853981633974483	0.0
1.6300000000000001	12868.0	0.10995574287564276	0.0
1.81	6681.0	0.1413716694115407	0.0
1.99	4644.0	0.17278759594743862	0.0
2.17	4307.0	0.20420352248333656	0.0
2.35	4437.0	0.2356194490192345	1.0
2.5300000000000002	5420.0	0.26703537555513246	1.0
2.71	6872.0	0.2984513020910303	4.0
2.89	8249.0	0.3298672286269283	6.0
3.0700000000000003	7637.0	0.36128315516282616	14.0
3.25	5380.0	0.39269908169872414	19.0
3.43	4050.0	0.4241150082346221	53.0
3.6100000000000003	3064.0	0.45553093477052004	100.0
3.79	2356.0	0.48694686130641796	144.0
3.97	1820.0	0.5183627878423159	276.0
4.15	1526.0	0.5497787143782138	427.0
4.33	1231.0	0.5811946409141118	687.0
4.51	1001.0	0.6126105674500096	986.0
4.6899999999999995	835.0	0.6440264939859075	1628.0
4.870000000000001	705.0	0.6754424205218055	2167.0
5.050000000000001	534.0	0.7068583470577035	2816.0
5.23	451.0	0.7382742735936014	3926.0
5.41	359.0	0.7696902001294993	4955.0
5.59	315.0	0.8011061266653973	6015.0
5.77	234.0	0.8325220532012952	7276.0
5.950000000000001	225.0	0.8639379797371932	8451.0
6.130000000000001	171.0	0.8953539062730911	9541.0
6.3100000000000005	168.0	0.926769832808989	10645.0
6.49	141.0	0.9581857593448869	11379.0
6.67	117.0	0.9896016858807849	11718.0
6.8500000000000005	111.0	1.0210176124166828	11683.0
7.030000000000001	82.0	1.052433538952581	11258.0
7.210000000000001	92.0	1.0838494654884787	10448.0
7.39	63.0	1.1152653920243765	9428.0
7.57	80.0	1.1466813185602747	8285.0
7.75	51.0	1.1780972450961724	7109.0
7.930000000000001	59.0	1.2095131716320702	6121.0
8.11	52.0	1.2409290981679684	5090.0
8.29	47.0	1.2723450247038661	4292.0
8.469999999999999	49.0	1.3037609512397639	3335.0
8.65	35.0	1.335176877775662	2349.0
8.83	42.0	1.3665928043115598	1584.0
9.01	34.0	1.398008730847458	947.0
9.190000000000001	28.0	1.4294246573833558	547.0
9.370000000000001	35.0	1.4608405839192538	195.0
9.55	24.0	1.4922565104551517	62.0
9.73	27.0	1.5236724369910495	11.0
9.91	25.0	1.5550883635269477	0.0
