1.0899999999999999	28333.0	0.015707963267948967	0.0
1.27	82192.0	0.0471238898038469	0.0
1.45	118178.0	0.07853981633974483	0.0
1.6300000000000001	64066.0	0.10995574287564276	0.0
1.81	58910.0	0.1413716694115407	0.0
1.99	42742.0	0.17278759594743862	0.0
2.17	28515.0	0.20420352248333656	1.0
2.35	16618.0	0.2356194490192345	2.0
2.5300000000000002	11974.0	0.26703537555513246	0.0
2.71	10319.0	0.2984513020910303	5.0
2.89	5998.0	0.3298672286269283	19.0
3.0700000000000003	3958.0	0.36128315516282616	66.0
3.25	1973.0	0.39269908169872414	199.0
3.43	1539.0	0.4241150082346221	451.0
3.6100000000000003	1147.0	0.45553093477052004	902.0
3.79	762.0	0.48694686130641796	1701.0
3.97	487.0	0.5183627878423159	2768.0
4.15	429.0	0.5497787143782138	4327.0
4.33	362.0	0.5811946409141118	6083.0
4.51	335.0	0.6126105674500096	8484.0
4.6899999999999995	274.0	0.6440264939859075	10744.0
4.870000000000001	238.0	0.6754424205218055	13223.0
5.050000000000001	216.0	0.7068583470577035	15112.0
5.23	140.0	0.7382742735936014	17279.0
5.41	98.0	0.7696902001294993	19152.0
5.59	98.0	0.8011061266653973	20845.0
5.77	77.0	0.8325220532012952	22129.0
5.950000000000001	56.0	0.8639379797371932	23541.0
6.130000000000001	50.0	0.8953539062730911	24659.0
6.3100000000000005	52.0	0.926769832808989	25703.0
6.49	27.0	0.9581857593448869	26303.0
6.67	21.0	0.9896016858807849	26787.0
6.8500000000000005	23.0	1.0210176124166828	26855.0
7.030000000000001	24.0	1.052433538952581	26288.0
7.210000000000001	28.0	1.0838494654884787	25440.0
7.39	17.0	1.1152653920243765	24086.0
7.57	11.0	1.1466813185602747	22046.0
7.75	19.0	1.1780972450961724	19491.0
7.930000000000001	12.0	1.2095131716320702	16541.0
8.11	10.0	1.2409290981679684	13643.0
8.29	6.0	1.2723450247038661	11330.0
8.469999999999999	12.0	1.3037609512397639	9051.0
8.65	12.0	1.335176877775662	6787.0
8.83	10.0	1.3665928043115598	4507.0
9.01	14.0	1.398008730847458	2522.0
9.190000000000001	7.0	1.4294246573833558	1143.0
9.370000000000001	9.0	1.4608405839192538	316.0
9.55	11.0	1.4922565104551517	44.0
9.73	8.0	1.5236724369910495	3.0
9.91	8.0	1.5550883635269477	0.0
