1.0899999999999999	527.0	0.015707963267948967	0.0
1.27	861.0	0.0471238898038469	0.0
1.45	1368.0	0.07853981633974483	0.0
1.6300000000000001	2244.0	0.10995574287564276	0.0
1.81	3732.0	0.1413716694115407	0.0
1.99	4057.0	0.17278759594743862	0.0
2.17	3139.0	0.20420352248333656	0.0
2.35	1976.0	0.2356194490192345	0.0
2.5300000000000002	937.0	0.26703537555513246	0.0
2.71	533.0	0.2984513020910303	2.0
2.89	412.0	0.3298672286269283	3.0
3.0700000000000003	363.0	0.36128315516282616	11.0
3.25	235.0	0.39269908169872414	17.0
3.43	193.0	0.4241150082346221	33.0
3.6100000000000003	128.0	0.45553093477052004	51.0
3.79	102.0	0.48694686130641796	87.0
3.97	91.0	0.5183627878423159	181.0
4.15	102.0	0.5497787143782138	231.0
4.33	81.0	0.5811946409141118	300.0
4.51	88.0	0.6126105674500096	423.0
4.6899999999999995	70.0	0.6440264939859075	591.0
4.870000000000001	75.0	0.6754424205218055	636.0
5.050000000000001	58.0	0.7068583470577035	806.0
5.23	53.0	0.7382742735936014	983.0
5.41	57.0	0.7696902001294993	1080.0
5.59	55.0	0.8011061266653973	1121.0
5.77	55.0	0.8325220532012952	1169.0
5.950000000000001	45.0	0.8639379797371932	1291.0
6.130000000000001	47.0	0.8953539062730911	1358.0
6.3100000000000005	41.0	0.926769832808989	1242.0
6.49	33.0	0.9581857593448869	1320.0
6.67	30.0	0.9896016858807849	1266.0
6.8500000000000005	42.0	1.0210176124166828	1174.0
7.030000000000001	27.0	1.052433538952581	1088.0
7.210000000000001	28.0	1.0838494654884787	1001.0
7.39	28.0	1.1152653920243765	942.0
7.57	25.0	1.1466813185602747	814.0
7.75	30.0	1.1780972450961724	683.0
7.930000000000001	21.0	1.2095131716320702	675.0
8.11	23.0	1.2409290981679684	539.0
8.29	19.0	1.2723450247038661	458.0
8.469999999999999	18.0	1.3037609512397639	346.0
8.65	18.0	1.335176877775662	268.0
8.83	23.0	1.3665928043115598	191.0
9.01	17.0	1.398008730847458	113.0
9.190000000000001	13.0	1.4294246573833558	59.0
9.370000000000001	22.0	1.4608405839192538	18.0
9.55	17.0	1.4922565104551517	2.0
9.73	7.0	1.5236724369910495	0.0
9.91	13.0	1.5550883635269477	0.0
